time,Open,High,Low,Close,Volume
2022-11-30 22:30:00,147.06,147.77,147.04,147.37,1816
2022-11-30 22:45:00,147.36,147.78,147.2,147.73,2637
2022-12-01 16:30:00,147.9,148.52,147.35,148.45,2125
2022-12-01 16:45:00,148.45,149.09,148.19,148.25,2025
2022-12-01 17:00:00,148.27,148.51,146.77,146.96,1777
2022-12-01 17:15:00,146.97,147.22,146.68,146.75,2222
2022-12-01 17:30:00,146.76,147.4,146.6,147.07,1980
2022-12-01 17:45:00,147.05,148.21,147.03,148.21,1620
2022-12-01 18:00:00,148.21,148.23,147.82,148.08,1520
2022-12-01 18:15:00,148.06,148.13,147.69,147.82,1783
2022-12-01 18:30:00,147.8,148.09,147.64,147.98,1897
2022-12-01 18:45:00,147.99,148.04,147.41,147.63,1900
2022-12-01 19:00:00,147.64,147.68,147.09,147.28,1844
2022-12-01 19:15:00,147.28,147.68,147.14,147.53,1514
2022-12-01 19:30:00,147.54,147.83,147.53,147.76,1306
2022-12-01 19:45:00,147.76,147.99,147.65,147.9,1251
2022-12-01 20:00:00,147.9,148.3,147.88,148.26,1290
2022-12-01 20:15:00,148.26,148.28,147.54,147.9,1298
2022-12-01 20:30:00,147.91,148.29,147.84,148.29,1256
2022-12-01 20:45:00,148.29,148.43,148.06,148.19,959
2022-12-01 21:00:00,148.18,148.28,147.95,148.27,1302
2022-12-01 21:15:00,148.26,148.62,148.19,148.54,954
2022-12-01 21:30:00,148.53,148.63,148.41,148.44,897
2022-12-01 21:45:00,148.42,148.83,148.38,148.82,910
2022-12-01 22:00:00,148.81,148.96,148.55,148.57,970
2022-12-01 22:15:00,148.58,148.63,148.26,148.33,1026
2022-12-01 22:30:00,148.32,148.98,148.29,148.98,873
2022-12-01 22:45:00,148.97,148.97,148.38,148.41,1548
2022-12-02 16:30:00,146.16,146.88,146.02,146.44,2733
2022-12-02 16:45:00,146.44,146.61,145.76,146.24,2922
2022-12-02 17:00:00,146.23,146.87,145.63,146.65,2690
2022-12-02 17:15:00,146.64,146.71,146.0,146.2,2029
2022-12-02 17:30:00,146.21,146.64,146.04,146.48,1914
2022-12-02 17:45:00,146.48,146.61,146.15,146.19,1755
2022-12-02 18:00:00,146.17,146.27,145.88,145.98,1545
2022-12-02 18:15:00,145.97,146.48,145.86,146.44,1422
2022-12-02 18:30:00,146.45,146.83,146.37,146.68,1648
2022-12-02 18:45:00,146.69,146.96,146.57,146.62,1341
2022-12-02 19:00:00,146.61,146.92,146.4,146.88,1082
2022-12-02 19:15:00,146.86,146.93,146.42,146.43,1165
2022-12-02 19:30:00,146.43,146.53,146.14,146.28,1118
2022-12-02 19:45:00,146.27,146.32,146.09,146.23,867
2022-12-02 20:00:00,146.22,146.39,146.03,146.22,1012
2022-12-02 20:15:00,146.22,146.4,146.12,146.39,917
2022-12-02 20:30:00,146.4,146.56,146.28,146.45,885
2022-12-02 20:45:00,146.44,146.58,146.36,146.45,736
2022-12-02 21:00:00,146.46,146.5,146.08,146.23,814
2022-12-02 21:15:00,146.22,146.33,146.14,146.27,666
2022-12-02 21:30:00,146.26,146.34,146.14,146.25,589
2022-12-02 21:45:00,146.24,146.94,146.14,146.91,1071
2022-12-02 22:00:00,146.9,147.95,146.82,147.94,1409
2022-12-02 22:15:00,147.95,147.98,147.24,147.42,1233
2022-12-02 22:30:00,147.43,147.48,146.96,147.27,1225
2022-12-02 22:45:00,147.26,147.91,147.06,147.74,1776
2022-12-05 16:30:00,147.91,150.46,147.88,150.04,2679
2022-12-05 16:45:00,150.04,150.9,149.83,149.94,2495
2022-12-05 17:00:00,149.7,149.99,148.53,148.87,2404
2022-12-05 17:15:00,148.87,148.98,148.16,148.46,2162
2022-12-05 17:30:00,148.45,148.73,148.09,148.54,1891
2022-12-05 17:45:00,148.52,148.61,147.6,147.87,1444
2022-12-05 18:00:00,147.88,148.18,147.41,147.44,1565
2022-12-05 18:15:00,147.43,147.59,146.8,146.87,1295
2022-12-05 18:30:00,146.87,146.94,146.55,146.67,1311
2022-12-05 18:45:00,146.67,146.98,146.36,146.44,1244
2022-12-05 19:00:00,146.42,146.85,146.4,146.79,1492
2022-12-05 19:15:00,146.78,147.26,146.76,147.18,1125
2022-12-05 19:30:00,147.15,147.25,146.79,146.83,1099
2022-12-05 19:45:00,146.84,147.0,146.55,146.63,1114
2022-12-05 20:00:00,146.64,146.86,146.52,146.85,1047
2022-12-05 20:15:00,146.85,146.88,146.51,146.66,875
2022-12-05 20:30:00,146.67,146.88,146.56,146.63,993
2022-12-05 20:45:00,146.64,146.7,146.09,146.15,1232
2022-12-05 21:00:00,146.14,146.42,145.98,146.41,1164
2022-12-05 21:15:00,146.4,146.4,146.04,146.08,805
2022-12-05 21:30:00,146.09,146.18,145.86,145.94,901
2022-12-05 21:45:00,145.93,146.11,145.76,146.02,982
2022-12-05 22:00:00,146.01,146.15,145.8,146.06,1146
2022-12-05 22:15:00,146.04,146.1,145.78,145.84,1022
2022-12-05 22:30:00,145.85,146.3,145.82,146.06,1229
2022-12-05 22:45:00,146.07,146.75,145.93,146.75,1545
2022-12-06 16:30:00,147.11,147.27,146.04,146.07,2328
2022-12-06 16:45:00,146.05,146.17,145.11,145.11,2459
2022-12-06 17:00:00,145.11,145.34,144.31,144.44,2279
2022-12-06 17:15:00,144.43,144.88,144.3,144.53,1930
2022-12-06 17:30:00,144.52,144.56,143.54,144.1,1960
2022-12-06 17:45:00,144.09,144.39,144.0,144.11,1629
2022-12-06 18:00:00,144.1,144.39,143.9,144.22,2123
2022-12-06 18:15:00,144.21,144.81,143.83,144.71,1731
2022-12-06 18:30:00,144.72,145.0,144.53,144.79,1655
2022-12-06 18:45:00,144.8,144.89,144.44,144.55,1710
2022-12-06 19:00:00,144.54,144.87,144.47,144.57,1542
2022-12-06 19:15:00,144.56,144.6,144.01,144.29,1584
2022-12-06 19:30:00,144.29,144.42,144.05,144.13,1096
2022-12-06 19:45:00,144.12,144.12,143.85,143.96,1123
2022-12-06 20:00:00,143.95,144.17,143.63,143.95,1598
2022-12-06 20:15:00,143.93,144.07,143.75,143.8,1104
2022-12-06 20:30:00,143.8,143.92,143.09,143.78,1497
2022-12-06 20:45:00,143.78,143.95,143.54,143.56,1133
2022-12-06 21:00:00,143.56,143.57,142.77,142.9,1042
2022-12-06 21:15:00,142.89,143.04,142.29,142.29,1026
2022-12-06 21:30:00,142.29,142.44,141.9,142.32,1227
2022-12-06 21:45:00,142.32,142.64,142.25,142.44,1050
2022-12-06 22:00:00,142.46,142.89,142.41,142.44,1357
2022-12-06 22:15:00,142.45,142.51,141.97,142.07,1312
2022-12-06 22:30:00,142.08,142.73,142.04,142.64,1411
2022-12-06 22:45:00,142.65,142.98,142.57,142.93,1826
2022-12-07 16:30:00,142.71,143.35,141.45,141.57,3012
2022-12-07 16:45:00,141.56,141.71,140.64,140.84,2400
2022-12-07 17:00:00,140.84,141.84,140.55,141.6,3452
2022-12-07 17:15:00,141.62,142.02,141.1,141.88,3164
2022-12-07 17:30:00,141.87,141.98,140.87,141.1,2245
2022-12-07 17:45:00,141.1,142.21,140.91,141.86,1812
2022-12-07 18:00:00,141.87,142.14,141.17,141.26,1962
2022-12-07 18:15:00,141.28,141.46,140.6,140.66,1888
2022-12-07 18:30:00,140.66,141.06,140.59,140.84,1723
2022-12-07 18:45:00,140.83,141.13,140.65,141.06,1734
2022-12-07 19:00:00,141.06,141.28,140.69,140.96,1641
2022-12-07 19:15:00,140.96,141.34,140.73,140.79,1560
2022-12-07 19:30:00,140.79,141.23,140.68,141.14,1420
2022-12-07 19:45:00,141.12,141.29,140.79,140.87,1268
2022-12-07 20:00:00,140.87,141.23,140.71,141.2,1450
2022-12-07 20:15:00,141.19,141.4,141.01,141.34,1256
2022-12-07 20:30:00,141.34,141.38,141.07,141.12,1244
2022-12-07 20:45:00,141.12,141.21,140.77,140.85,1169
2022-12-07 21:00:00,140.84,141.26,140.61,141.24,1154
2022-12-07 21:15:00,141.23,141.26,140.85,141.13,1136
2022-12-07 21:30:00,141.13,141.44,140.99,141.33,1001
2022-12-07 21:45:00,141.33,141.35,140.68,140.73,1118
2022-12-07 22:00:00,140.73,140.88,140.19,140.32,1399
2022-12-07 22:15:00,140.33,140.47,139.99,140.18,1477
2022-12-07 22:30:00,140.16,140.66,140.16,140.42,1242
2022-12-07 22:45:00,140.43,141.13,140.36,141.08,1418
2022-12-08 16:30:00,142.32,142.63,141.19,141.2,2370
2022-12-08 16:45:00,141.2,142.45,141.07,142.45,2071
2022-12-08 17:00:00,142.45,143.1,142.16,143.04,1626
2022-12-08 17:15:00,143.05,143.34,142.46,143.14,1684
2022-12-08 17:30:00,143.13,143.5,142.81,142.86,1680
2022-12-08 17:45:00,142.85,143.11,142.77,142.98,1637
2022-12-08 18:00:00,142.98,143.23,142.4,142.63,1571
2022-12-08 18:15:00,142.63,142.67,142.14,142.67,1792
2022-12-08 18:30:00,142.68,142.96,142.5,142.84,1460
2022-12-08 18:45:00,142.83,143.05,142.72,142.79,1105
2022-12-08 19:00:00,142.78,143.03,142.43,142.53,1299
2022-12-08 19:15:00,142.52,142.53,142.03,142.09,1135
2022-12-08 19:30:00,142.07,142.34,141.99,142.14,1284
2022-12-08 19:45:00,142.13,142.48,141.88,142.41,1091
2022-12-08 20:00:00,142.41,142.61,142.29,142.31,1033
2022-12-08 20:15:00,142.32,142.74,142.18,142.73,1113
2022-12-08 20:30:00,142.75,143.25,142.75,143.14,1157
2022-12-08 20:45:00,143.14,143.18,142.58,142.6,1014
2022-12-08 21:00:00,142.59,142.62,141.53,141.93,1833
2022-12-08 21:15:00,141.93,142.27,141.78,142.0,1299
2022-12-08 21:30:00,142.0,142.52,141.8,142.31,1315
2022-12-08 21:45:00,142.32,142.7,142.22,142.41,1247
2022-12-08 22:00:00,142.4,142.78,142.17,142.54,1289
2022-12-08 22:15:00,142.53,142.92,142.37,142.84,1156
2022-12-08 22:30:00,142.85,142.98,142.48,142.55,996
2022-12-08 22:45:00,142.54,142.76,142.05,142.72,1562
2022-12-09 16:30:00,142.2,142.23,140.87,142.01,2544
2022-12-09 16:45:00,141.98,142.23,141.41,141.68,2061
2022-12-09 17:00:00,141.86,142.53,141.19,142.26,2914
2022-12-09 17:15:00,142.25,142.42,141.83,142.39,2468
2022-12-09 17:30:00,142.4,143.15,142.36,143.13,2188
2022-12-09 17:45:00,143.11,144.29,142.84,144.27,1892
2022-12-09 18:00:00,144.28,144.6,143.82,143.83,1706
2022-12-09 18:15:00,143.85,144.61,143.83,144.57,1398
2022-12-09 18:30:00,144.56,144.68,144.21,144.65,1438
2022-12-09 18:45:00,144.66,145.1,144.45,144.98,1181
2022-12-09 19:00:00,144.99,145.54,144.91,145.4,1230
2022-12-09 19:15:00,145.39,145.41,144.73,144.8,1020
2022-12-09 19:30:00,144.8,145.06,144.63,144.74,1059
2022-12-09 19:45:00,144.74,144.94,144.36,144.42,868
2022-12-09 20:00:00,144.4,144.4,143.86,144.05,1118
2022-12-09 20:15:00,144.04,144.23,143.83,144.1,1039
2022-12-09 20:30:00,144.1,144.45,144.04,144.23,918
2022-12-09 20:45:00,144.23,144.38,144.09,144.18,803
2022-12-09 21:00:00,144.17,144.23,143.73,144.21,970
2022-12-09 21:15:00,144.2,144.29,144.01,144.19,742
2022-12-09 21:30:00,144.2,144.25,143.89,143.99,777
2022-12-09 21:45:00,144.02,144.14,143.76,143.83,756
2022-12-09 22:00:00,143.82,144.13,143.78,144.0,953
2022-12-09 22:15:00,144.0,144.07,143.58,143.58,914
2022-12-09 22:30:00,143.58,143.69,142.8,142.88,1169
2022-12-09 22:45:00,142.87,143.04,142.07,142.09,1693
2022-12-12 16:30:00,142.7,142.81,141.66,141.77,1783
2022-12-12 16:45:00,141.77,142.72,141.62,142.66,2032
2022-12-12 17:00:00,142.67,142.86,142.3,142.72,1801
2022-12-12 17:15:00,142.71,142.71,141.95,142.1,1872
2022-12-12 17:30:00,142.11,142.11,141.45,141.57,1387
2022-12-12 17:45:00,141.56,141.78,141.05,141.74,1301
2022-12-12 18:00:00,141.75,142.45,141.72,142.31,1289
2022-12-12 18:15:00,142.31,142.42,142.1,142.1,988
2022-12-12 18:30:00,142.11,142.13,141.79,142.12,1147
2022-12-12 18:45:00,142.11,142.25,141.83,141.93,1061
2022-12-12 19:00:00,141.93,142.2,141.83,141.89,1015
2022-12-12 19:15:00,141.9,142.16,141.89,142.02,998
2022-12-12 19:30:00,142.02,142.43,141.94,142.31,1225
2022-12-12 19:45:00,142.32,142.39,142.12,142.26,843
2022-12-12 20:00:00,142.28,142.67,142.02,142.15,1417
2022-12-12 20:15:00,142.15,142.42,142.1,142.35,1105
2022-12-12 20:30:00,142.34,142.46,142.2,142.44,1062
2022-12-12 20:45:00,142.42,142.87,142.39,142.68,964
2022-12-12 21:00:00,142.68,142.7,142.38,142.61,952
2022-12-12 21:15:00,142.62,142.77,142.53,142.64,765
2022-12-12 21:30:00,142.63,143.19,142.55,143.18,1013
2022-12-12 21:45:00,143.19,143.91,143.18,143.8,1194
2022-12-12 22:00:00,143.83,143.94,143.59,143.6,1167
2022-12-12 22:15:00,143.61,144.13,143.47,143.9,1148
2022-12-12 22:30:00,143.91,144.08,143.71,143.78,1381
2022-12-12 22:45:00,143.77,144.46,143.64,144.39,1635
2022-12-13 16:30:00,149.37,149.63,148.74,149.44,3408
2022-12-13 16:45:00,149.44,149.95,148.97,149.26,2978
2022-12-13 17:00:00,149.27,149.35,147.92,148.81,2972
2022-12-13 17:15:00,148.82,149.03,147.99,148.07,3164
2022-12-13 17:30:00,148.06,148.2,146.9,147.43,3231
2022-12-13 17:45:00,147.42,147.92,147.3,147.83,2639
2022-12-13 18:00:00,147.84,148.24,147.26,148.21,2793
2022-12-13 18:15:00,148.2,148.33,147.34,147.55,2162
2022-12-13 18:30:00,147.54,148.08,147.12,147.15,1966
2022-12-13 18:45:00,147.14,147.18,145.64,146.19,2570
2022-12-13 19:00:00,146.2,146.35,144.95,145.37,2146
2022-12-13 19:15:00,145.36,145.39,144.58,144.78,2622
2022-12-13 19:30:00,144.77,145.13,144.26,145.12,2614
2022-12-13 19:45:00,145.13,145.29,144.42,145.05,2514
2022-12-13 20:00:00,145.06,145.37,144.53,144.89,1898
2022-12-13 20:15:00,144.9,145.6,144.84,145.52,1781
2022-12-13 20:30:00,145.53,145.75,145.2,145.6,1821
2022-12-13 20:45:00,145.56,145.62,144.82,145.28,1939
2022-12-13 21:00:00,145.27,145.47,144.26,144.74,2315
2022-12-13 21:15:00,144.73,145.19,144.63,145.08,1905
2022-12-13 21:30:00,145.07,146.11,144.97,145.91,1860
2022-12-13 21:45:00,145.91,145.95,144.98,145.12,1683
2022-12-13 22:00:00,145.12,145.12,144.3,144.62,1956
2022-12-13 22:15:00,144.63,145.4,144.58,145.39,1827
2022-12-13 22:30:00,145.39,145.78,145.12,145.53,2099
2022-12-13 22:45:00,145.53,145.94,145.26,145.5,2528
2022-12-14 16:30:00,145.36,146.08,145.07,145.69,2088
2022-12-14 16:45:00,145.7,146.4,145.41,146.28,2356
2022-12-14 17:00:00,146.27,146.63,146.02,146.47,1645
2022-12-14 17:15:00,146.47,146.54,145.88,146.02,1607
2022-12-14 17:30:00,145.99,146.23,145.62,146.12,1452
2022-12-14 17:45:00,146.13,146.36,145.74,145.98,1297
2022-12-14 18:00:00,145.97,146.34,145.67,145.78,1195
2022-12-14 18:15:00,145.77,146.13,145.58,146.06,1166
2022-12-14 18:30:00,146.04,146.19,145.81,146.08,1256
2022-12-14 18:45:00,146.07,146.12,145.82,145.91,1083
2022-12-14 19:00:00,145.92,145.92,145.65,145.77,1104
2022-12-14 19:15:00,145.77,145.79,145.41,145.48,1166
2022-12-14 19:30:00,145.48,145.58,145.32,145.48,1152
2022-12-14 19:45:00,145.47,145.48,145.24,145.28,1107
2022-12-14 20:00:00,145.29,145.77,145.25,145.43,1080
2022-12-14 20:15:00,145.42,145.82,145.3,145.79,1146
2022-12-14 20:30:00,145.78,146.46,145.77,146.4,1318
2022-12-14 20:45:00,146.37,146.61,146.08,146.33,1229
2022-12-14 21:00:00,146.22,146.29,142.6,143.53,4792
2022-12-14 21:15:00,143.54,143.7,142.83,143.11,3331
2022-12-14 21:30:00,143.11,143.32,141.17,142.84,5477
2022-12-14 21:45:00,142.78,143.02,142.07,142.65,4610
2022-12-14 22:00:00,142.68,145.04,142.39,144.46,4237
2022-12-14 22:15:00,144.45,144.52,142.57,142.58,3841
2022-12-14 22:30:00,142.57,143.3,142.14,143.29,3344
2022-12-14 22:45:00,143.29,143.81,142.74,143.28,2932
2022-12-15 16:30:00,141.74,141.74,139.72,139.97,2658
2022-12-15 16:45:00,139.98,140.09,138.9,139.05,2908
2022-12-15 17:00:00,139.08,139.12,138.48,138.84,2740
2022-12-15 17:15:00,138.85,139.33,138.71,138.86,2315
2022-12-15 17:30:00,138.84,139.34,138.44,139.2,2023
2022-12-15 17:45:00,139.21,139.36,138.63,138.76,1913
2022-12-15 18:00:00,138.76,139.07,137.99,138.05,1905
2022-12-15 18:15:00,138.04,138.29,137.92,138.23,1844
