time,Open,High,Low,Close,Volume
2022-04-20 02:00:00,41372.16,41532.1,41371.52,41474.46,3002
2022-04-20 03:00:00,41467.46,41525.87,41219.69,41277.64,4634
2022-04-20 04:00:00,41285.14,41378.21,41211.94,41345.7,2900
2022-04-20 05:00:00,41347.7,41383.66,41291.31,41352.85,2059
2022-04-20 06:00:00,41352.85,41393.74,41278.03,41387.21,2725
2022-04-20 07:00:00,41362.21,41386.39,41251.37,41331.8,1685
2022-04-20 08:00:00,41334.3,41433.3,41276.47,41427.53,2805
2022-04-20 09:00:00,41427.53,41463.8,41363.41,41457.26,1830
2022-04-20 10:00:00,41457.26,41614.79,41267.26,41322.75,2983
2022-04-20 11:00:00,41322.75,41518.3,41284.47,41466.5,2095
2022-04-20 12:00:00,41468.5,41713.64,41435.31,41523.43,3907
2022-04-20 13:00:00,41523.93,41902.14,41442.51,41805.08,4867
2022-04-20 14:00:00,41805.08,42208.89,41696.26,42084.61,4562
2022-04-20 15:00:00,42084.11,42178.44,41926.5,42094.91,3499
2022-04-20 16:00:00,42094.91,42107.48,41369.25,41572.91,6320
2022-04-20 17:00:00,41568.41,41744.7,41483.61,41533.83,6823
2022-04-20 18:00:00,41533.83,41543.83,41013.28,41246.06,7386
2022-04-20 19:00:00,41251.06,41397.01,41008.27,41368.53,5112
2022-04-20 20:00:00,41368.53,41446.18,41250.09,41361.13,4224
2022-04-20 21:00:00,41361.13,41366.63,40834.73,40946.83,3823
2022-04-20 22:00:00,40937.83,41262.68,40918.35,41171.34,3728
2022-04-20 23:00:00,41173.84,41443.02,41121.65,41403.54,4162
2022-04-21 00:00:00,41366.04,41627.64,41364.62,41474.04,2884
2022-04-21 01:00:00,41471.54,41609.27,41412.34,41454.63,3796
2022-04-21 02:00:00,41455.13,41471.54,41267.8,41350.78,3453
2022-04-21 03:00:00,41339.78,41554.5,41306.64,41522.22,3055
2022-04-21 04:00:00,41522.22,41761.76,41457.02,41656.3,2628
2022-04-21 05:00:00,41656.3,41711.05,41547.9,41611.37,1423
2022-04-21 06:00:00,41611.37,41700.65,41541.58,41678.19,2328
2022-04-21 07:00:00,41678.19,41732.98,41505.54,41586.41,1244
2022-04-21 08:00:00,41586.41,41690.14,41420.4,41461.12,2329
2022-04-21 09:00:00,41463.62,41599.35,41414.23,41511.34,3730
