time,Open,High,Low,Close,Volume
2025-03-21 20:22:00,385.7,385.74,385.56,385.61,33
2025-03-21 20:23:00,385.61,385.61,385.3,385.3,33
2025-03-21 20:24:00,385.26,385.35,385.23,385.32,37
2025-03-21 20:25:00,385.29,385.29,385.08,385.22,47
2025-03-21 20:26:00,385.18,385.33,385.15,385.24,39
2025-03-21 20:27:00,385.25,385.28,385.15,385.15,21
2025-03-21 20:28:00,385.09,385.35,385.04,385.26,28
2025-03-21 20:29:00,385.27,385.32,385.14,385.14,29
2025-03-21 20:30:00,385.16,385.42,385.15,385.38,31
2025-03-21 20:31:00,385.43,385.66,385.43,385.65,36
2025-03-21 20:32:00,385.67,385.71,385.62,385.69,29
2025-03-21 20:33:00,385.67,385.69,385.35,385.51,41
2025-03-21 20:34:00,385.57,385.62,385.45,385.6,35
2025-03-21 20:35:00,385.65,385.68,385.54,385.68,29
2025-03-21 20:36:00,385.68,385.82,385.63,385.8,29
2025-03-21 20:37:00,385.82,386.06,385.76,386.05,49
2025-03-21 20:38:00,386.05,386.07,385.93,385.97,30
2025-03-21 20:39:00,385.95,386.04,385.9,386.03,33
2025-03-21 20:40:00,386.03,386.11,385.94,385.94,27
2025-03-21 20:41:00,385.89,386.2,385.89,386.14,25
2025-03-21 20:42:00,386.16,386.22,386.03,386.15,38
2025-03-21 20:43:00,386.13,386.26,386.05,386.1,23
2025-03-21 20:44:00,386.12,386.22,386.1,386.12,22
2025-03-21 20:45:00,386.14,386.24,386.06,386.12,42
2025-03-21 20:46:00,386.1,386.15,385.82,385.89,42
2025-03-21 20:47:00,385.85,385.89,385.75,385.79,35
2025-03-21 20:48:00,385.82,385.84,385.62,385.63,20
2025-03-21 20:49:00,385.64,385.91,385.64,385.81,50
2025-03-21 20:50:00,385.83,386.06,385.79,385.85,39
2025-03-21 20:51:00,385.86,385.89,385.74,385.75,40
2025-03-21 20:52:00,385.77,385.85,385.7,385.79,30
2025-03-21 20:53:00,385.8,385.88,385.69,385.82,40
