time,Open,High,Low,Close,Volume
2022-01-17 20:00:00,1819.27,1819.56,1818.21,1818.21,430
2022-01-17 21:00:00,1818.21,1819.5,1818.2,1819.0,243
2022-01-18 01:00:00,1818.42,1819.33,1818.37,1819.02,692
2022-01-18 02:00:00,1819.06,1820.29,1818.61,1820.2,2107
2022-01-18 03:00:00,1820.19,1822.4,1819.15,1822.07,3727
2022-01-18 04:00:00,1822.07,1822.27,1821.08,1821.79,3205
2022-01-18 05:00:00,1821.81,1822.74,1815.26,1816.31,6058
2022-01-18 06:00:00,1816.28,1817.97,1815.8,1817.96,3549
2022-01-18 07:00:00,1817.86,1818.23,1815.58,1816.18,3863
2022-01-18 08:00:00,1816.12,1817.89,1815.28,1817.58,4312
2022-01-18 09:00:00,1817.58,1817.92,1812.74,1816.2,6541
2022-01-18 10:00:00,1816.18,1817.2,1812.02,1812.02,6625
2022-01-18 11:00:00,1812.03,1813.42,1809.1,1810.42,5140
2022-01-18 12:00:00,1810.53,1811.29,1809.25,1810.07,3722
2022-01-18 13:00:00,1810.18,1814.3,1809.76,1813.1,3867
2022-01-18 14:00:00,1813.1,1816.17,1812.65,1815.01,4304
2022-01-18 15:00:00,1815.03,1819.79,1805.74,1819.57,12712
2022-01-18 16:00:00,1819.69,1819.93,1811.91,1818.23,13681
2022-01-18 17:00:00,1818.23,1820.11,1813.51,1819.88,11380
2022-01-18 18:00:00,1819.89,1820.08,1810.66,1814.91,9131
2022-01-18 19:00:00,1815.0,1815.32,1810.97,1812.07,5481
2022-01-18 20:00:00,1812.07,1813.79,1810.64,1813.5,4452
2022-01-18 21:00:00,1813.49,1815.84,1813.43,1813.96,3868
2022-01-18 22:00:00,1813.97,1815.26,1813.23,1813.72,3460
2022-01-18 23:00:00,1813.87,1814.68,1813.08,1813.73,1553
2022-01-19 01:00:00,1814.15,1815.08,1814.02,1814.25,1144
2022-01-19 02:00:00,1814.27,1814.47,1812.7,1813.38,2305
2022-01-19 03:00:00,1813.4,1814.25,1812.24,1812.29,3934
2022-01-19 04:00:00,1812.22,1813.49,1811.08,1811.68,3220
2022-01-19 05:00:00,1811.68,1811.93,1810.24,1811.75,2057
2022-01-19 06:00:00,1811.72,1812.45,1811.07,1811.78,1409
2022-01-19 07:00:00,1811.77,1814.2,1811.51,1813.42,2841
2022-01-19 08:00:00,1813.42,1814.78,1812.87,1814.28,3844
2022-01-19 09:00:00,1814.26,1815.22,1811.25,1811.49,4840
2022-01-19 10:00:00,1811.45,1816.05,1811.33,1814.63,5507
2022-01-19 11:00:00,1814.67,1817.26,1814.37,1816.93,3708
2022-01-19 12:00:00,1816.87,1819.34,1816.23,1818.72,3263
2022-01-19 13:00:00,1818.75,1819.87,1817.24,1817.32,3580
2022-01-19 14:00:00,1817.37,1819.06,1816.67,1817.81,3892
2022-01-19 15:00:00,1817.81,1825.59,1817.76,1823.99,9224
2022-01-19 16:00:00,1824.01,1828.39,1822.46,1827.09,9831
2022-01-19 17:00:00,1827.09,1838.67,1826.31,1838.24,9546
2022-01-19 18:00:00,1838.25,1841.26,1837.09,1840.17,8038
2022-01-19 19:00:00,1840.17,1842.65,1839.16,1840.32,5242
2022-01-19 20:00:00,1840.33,1842.82,1839.59,1841.84,4973
2022-01-19 21:00:00,1841.84,1843.29,1840.98,1842.76,2854
2022-01-19 22:00:00,1842.83,1843.29,1841.56,1842.55,3094
2022-01-19 23:00:00,1842.54,1842.59,1840.07,1840.58,2231
2022-01-20 01:00:00,1840.27,1840.27,1838.3,1838.51,1581
2022-01-20 02:00:00,1838.51,1841.38,1837.94,1841.19,2211
2022-01-20 03:00:00,1841.18,1844.11,1839.83,1841.32,8971
2022-01-20 04:00:00,1841.32,1842.73,1839.23,1839.94,6418
2022-01-20 05:00:00,1839.95,1841.56,1839.49,1839.63,3043
2022-01-20 06:00:00,1839.62,1840.38,1838.71,1839.82,2010
2022-01-20 07:00:00,1839.85,1840.1,1838.44,1839.28,3833
2022-01-20 08:00:00,1839.29,1840.71,1838.66,1840.33,4699
2022-01-20 09:00:00,1840.33,1841.14,1838.47,1839.09,6582
2022-01-20 10:00:00,1839.11,1842.13,1838.41,1839.94,6175
2022-01-20 11:00:00,1839.93,1841.32,1836.99,1838.52,5464
2022-01-20 12:00:00,1838.52,1839.61,1836.71,1837.17,3504
2022-01-20 13:00:00,1837.17,1839.61,1836.7,1839.47,3663
2022-01-20 14:00:00,1839.49,1840.53,1835.9,1840.46,4870
2022-01-20 15:00:00,1840.42,1846.88,1839.08,1846.46,10592
2022-01-20 16:00:00,1846.46,1847.09,1841.89,1846.14,12352
2022-01-20 17:00:00,1846.12,1847.88,1843.71,1846.85,11571
2022-01-20 18:00:00,1846.86,1846.86,1838.55,1841.76,8412
